Dataset,SF,ARI,K
Dataset C,0.5199999999999998,0.4654409104977937,29
Dataset C,0.5199999999999998,0.4591045377825615,30
Dataset C,0.5199999999999998,0.4591045377825615,31
Dataset C,0.5199999999999998,0.4591045377825615,32
Dataset C,0.5199999999999998,0.4561832143396948,33
Dataset C,0.5199999999999998,0.4534242942157083,34
Dataset C,0.5199999999999998,0.4534242942157083,35
Dataset C,0.5249999999999998,0.7030418760469012,2
Dataset C,0.5249999999999998,0.7453038623673909,3
Dataset C,0.5249999999999998,0.7920204495387243,4
Dataset C,0.5249999999999998,0.7920204495387243,5
Dataset C,0.5249999999999998,0.7920204495387243,6
Dataset C,0.5249999999999998,0.7920204495387243,7
Dataset C,0.5249999999999998,0.7920204495387243,8
Dataset C,0.5249999999999998,0.8021443549433498,9
Dataset C,0.5249999999999998,0.8231003324379632,10
Dataset C,0.5249999999999998,0.8231003324379632,11
Dataset C,0.5249999999999998,0.8276618308379506,12
Dataset C,0.5249999999999998,0.8276618308379506,13
Dataset C,0.5249999999999998,0.8220958932480483,14
Dataset C,0.5249999999999998,0.8220958932480483,15
Dataset C,0.5249999999999998,0.7292026502452805,16
Dataset C,0.5249999999999998,0.7292026502452805,17
Dataset C,0.5249999999999998,0.7292026502452805,18
Dataset C,0.5249999999999998,0.7319979779366278,19
Dataset C,0.5249999999999998,0.7152998688281793,20
Dataset C,0.5249999999999998,0.7101192696708545,21
Dataset C,0.5249999999999998,0.6957241978391878,22
Dataset C,0.5249999999999998,0.6957241978391878,23
Dataset C,0.5249999999999998,0.6870743083788122,24
Dataset C,0.5249999999999998,0.6870743083788122,25
Dataset C,0.5249999999999998,0.6717556677340243,26
Dataset C,0.5249999999999998,0.5290709474956115,27
Dataset C,0.5249999999999998,0.5290709474956115,28
Dataset C,0.5249999999999998,0.4688591272292076,29
Dataset C,0.5249999999999998,0.4591045377825615,30
Dataset C,0.5249999999999998,0.4591045377825615,31
Dataset C,0.5249999999999998,0.4591045377825615,32
Dataset C,0.5249999999999998,0.4561832143396948,33
Dataset C,0.5249999999999998,0.4561832143396948,34
Dataset C,0.5249999999999998,0.4534242942157083,35
Dataset C,0.5299999999999998,0.696313724567888,2
Dataset C,0.5299999999999998,0.7453038623673909,3
Dataset C,0.5299999999999998,0.783443911047082,4
Dataset C,0.5299999999999998,0.7920204495387243,5
Dataset C,0.5299999999999998,0.7920204495387243,6
Dataset C,0.5299999999999998,0.7920204495387243,7
Dataset C,0.5299999999999998,0.7920204495387243,8
Dataset C,0.5299999999999998,0.7920204495387243,9
Dataset C,0.5299999999999998,0.8133607932848185,10
Dataset C,0.5299999999999998,0.8231003324379632,11
Dataset C,0.5299999999999998,0.8174204338197965,12
Dataset C,0.5299999999999998,0.8276618308379506,13
Dataset C,0.5299999999999998,0.8220958932480483,14
Dataset C,0.5299999999999998,0.8220958932480483,15
Dataset C,0.5299999999999998,0.7292026502452805,16
Dataset C,0.5299999999999998,0.7292026502452805,17
Dataset C,0.5299999999999998,0.7292026502452805,18
Dataset C,0.5299999999999998,0.7379511329539363,19
Dataset C,0.5299999999999998,0.7206728042100665,20
Dataset C,0.5299999999999998,0.7101192696708545,21
Dataset C,0.5299999999999998,0.6957241978391878,22
Dataset C,0.5299999999999998,0.6957241978391878,23
Dataset C,0.5299999999999998,0.6913052245154401,24
Dataset C,0.5299999999999998,0.6870743083788122,25
Dataset C,0.5299999999999998,0.6717556677340243,26
Dataset C,0.5299999999999998,0.5290709474956115,27
Dataset C,0.5299999999999998,0.5290709474956115,28
Dataset C,0.5299999999999998,0.4688591272292076,29
Dataset C,0.5299999999999998,0.4621899023736133,30
Dataset C,0.5299999999999998,0.4591045377825615,31
Dataset C,0.5299999999999998,0.4591045377825615,32
Dataset C,0.5299999999999998,0.4591045377825615,33
Dataset C,0.5299999999999998,0.4591045377825615,34
Dataset C,0.5299999999999998,0.4591045377825615,35
Dataset C,0.5349999999999998,0.696313724567888,2
Dataset C,0.5349999999999998,0.7453038623673909,3
Dataset C,0.5349999999999998,0.783443911047082,4
Dataset C,0.5349999999999998,0.7920204495387243,5
Dataset C,0.5349999999999998,0.7920204495387243,6
Dataset C,0.5349999999999998,0.7920204495387243,7
Dataset C,0.5349999999999998,0.7920204495387243,8
Dataset C,0.5349999999999998,0.7920204495387243,9
Dataset C,0.5349999999999998,0.8133607932848185,10
Dataset C,0.5349999999999998,0.8133607932848185,11
Dataset C,0.5349999999999998,0.8231003324379632,12
Dataset C,0.5349999999999998,0.8174204338197965,13
Dataset C,0.5349999999999998,0.8174204338197965,14
Dataset C,0.5349999999999998,0.8220958932480483,15
Dataset C,0.5349999999999998,0.7292026502452805,16
Dataset C,0.5349999999999998,0.7292026502452805,17
Dataset C,0.5349999999999998,0.7292026502452805,18
Dataset C,0.5349999999999998,0.7379511329539363,19
Dataset C,0.5349999999999998,0.7262386722387517,20
Dataset C,0.5349999999999998,0.7101192696708545,21
Dataset C,0.5349999999999998,0.7003322497046267,22
Dataset C,0.5349999999999998,0.6957241978391878,23
Dataset C,0.5349999999999998,0.6913052245154401,24
Dataset C,0.5349999999999998,0.6870743083788122,25
Dataset C,0.5349999999999998,0.6717556677340243,26
Dataset C,0.5349999999999998,0.5290709474956115,27
Dataset C,0.5349999999999998,0.5290709474956115,28
Dataset C,0.5349999999999998,0.4706751513070996,29
Dataset C,0.5349999999999998,0.4568276530506853,30
Dataset C,0.5349999999999998,0.4591045377825615,31
Dataset C,0.5349999999999998,0.4591045377825615,32
Dataset C,0.5349999999999998,0.4591045377825615,33
Dataset C,0.5349999999999998,0.4591045377825615,34
Dataset C,0.5349999999999998,0.4591045377825615,35
Dataset C,0.5399999999999998,0.696313724567888,2
Dataset C,0.5399999999999998,0.7453038623673909,3
Dataset C,0.5399999999999998,0.783443911047082,4
Dataset C,0.5399999999999998,0.783443911047082,5
Dataset C,0.5399999999999998,0.7920204495387243,6
Dataset C,0.5399999999999998,0.7920204495387243,7
Dataset C,0.5399999999999998,0.7920204495387243,8
Dataset C,0.5399999999999998,0.7920204495387243,9
Dataset C,0.5399999999999998,0.8021443549433498,10
Dataset C,0.5399999999999998,0.8133607932848185,11
Dataset C,0.5399999999999998,0.8231003324379632,12
Dataset C,0.5399999999999998,0.8231003324379632,13
Dataset C,0.5399999999999998,0.8174204338197965,14
Dataset C,0.5399999999999998,0.8276618308379506,15
Dataset C,0.5399999999999998,0.808970861122921,16
Dataset C,0.5399999999999998,0.7292026502452805,17
Dataset C,0.5399999999999998,0.7292026502452805,18
Dataset C,0.5399999999999998,0.7379511329539363,19
Dataset C,0.5399999999999998,0.7262386722387517,20
Dataset C,0.5399999999999998,0.7101192696708545,21
Dataset C,0.5399999999999998,0.7003322497046267,22
Dataset C,0.5399999999999998,0.7003322497046267,23
Dataset C,0.5399999999999998,0.6913052245154401,24
Dataset C,0.5399999999999998,0.6870743083788122,25
Dataset C,0.5399999999999998,0.6717556677340243,26
Dataset C,0.5399999999999998,0.5290709474956115,27
Dataset C,0.5399999999999998,0.5290709474956115,28
Dataset C,0.5399999999999998,0.474563901660431,29
Dataset C,0.5399999999999998,0.4568276530506853,30
Dataset C,0.5399999999999998,0.4537851040406725,31
Dataset C,0.5399999999999998,0.4591045377825615,32
Dataset C,0.5399999999999998,0.4591045377825615,33
Dataset C,0.5399999999999998,0.4591045377825615,34
Dataset C,0.5399999999999998,0.4591045377825615,35
Dataset C,0.5449999999999998,0.696313724567888,2
Dataset C,0.5449999999999998,0.7453038623673909,3
Dataset C,0.5449999999999998,0.783443911047082,4
Dataset C,0.5449999999999998,0.783443911047082,5
Dataset C,0.5449999999999998,0.7920204495387243,6
Dataset C,0.5449999999999998,0.7920204495387243,7
Dataset C,0.5449999999999998,0.7920204495387243,8
Dataset C,0.5449999999999998,0.7920204495387243,9
Dataset C,0.5449999999999998,0.8021443549433498,10
Dataset C,0.5449999999999998,0.8021443549433498,11
Dataset C,0.5449999999999998,0.8231003324379632,12
Dataset C,0.5449999999999998,0.8231003324379632,13
Dataset C,0.5449999999999998,0.8174204338197965,14
Dataset C,0.5449999999999998,0.8174204338197965,15
Dataset C,0.5449999999999998,0.808970861122921,16
Dataset C,0.5449999999999998,0.7292026502452805,17
Dataset C,0.5449999999999998,0.7292026502452805,18
Dataset C,0.5449999999999998,0.7379511329539363,19
Dataset C,0.5449999999999998,0.7262386722387517,20
Dataset C,0.5449999999999998,0.7152998688281793,21
Dataset C,0.5449999999999998,0.7003322497046267,22
Dataset C,0.5449999999999998,0.7003322497046267,23
Dataset C,0.5449999999999998,0.6913052245154401,24
Dataset C,0.5449999999999998,0.6870743083788122,25
Dataset C,0.5449999999999998,0.6717556677340243,26
Dataset C,0.5449999999999998,0.5351206901419125,27
Dataset C,0.5449999999999998,0.5351206901419125,28
Dataset C,0.5449999999999998,0.474563901660431,29
Dataset C,0.5449999999999998,0.4568276530506853,30
Dataset C,0.5449999999999998,0.4568276530506853,31
Dataset C,0.5449999999999998,0.4537851040406725,32
Dataset C,0.5449999999999998,0.4591045377825615,33
Dataset C,0.5449999999999998,0.4591045377825615,34
Dataset C,0.5449999999999998,0.4591045377825615,35
Dataset C,0.5499999999999998,0.6758316054635598,2
Dataset C,0.5499999999999998,0.7453038623673909,3
Dataset C,0.5499999999999998,0.783443911047082,4
Dataset C,0.5499999999999998,0.783443911047082,5
Dataset C,0.5499999999999998,0.783443911047082,6
Dataset C,0.5499999999999998,0.7920204495387243,7
Dataset C,0.5499999999999998,0.7920204495387243,8
Dataset C,0.5499999999999998,0.7920204495387243,9
Dataset C,0.5499999999999998,0.7920204495387243,10
Dataset C,0.5499999999999998,0.8021443549433498,11
Dataset C,0.5499999999999998,0.8133607932848185,12
Dataset C,0.5499999999999998,0.8231003324379632,13
Dataset C,0.5499999999999998,0.8174204338197965,14
Dataset C,0.5499999999999998,0.8174204338197965,15
Dataset C,0.5499999999999998,0.7989874613227992,16
Dataset C,0.5499999999999998,0.7205603377077743,17
Dataset C,0.5499999999999998,0.7205603377077743,18
Dataset C,0.5499999999999998,0.7292026502452805,19
Dataset C,0.5499999999999998,0.7262386722387517,20
Dataset C,0.5499999999999998,0.7152998688281793,21
Dataset C,0.5499999999999998,0.7003322497046267,22
Dataset C,0.5499999999999998,0.7003322497046267,23
Dataset C,0.5499999999999998,0.6957241978391878,24
Dataset C,0.5499999999999998,0.6870743083788122,25
Dataset C,0.5499999999999998,0.6717556677340243,26
Dataset C,0.5499999999999998,0.5351206901419125,27
Dataset C,0.5499999999999998,0.5351206901419125,28
Dataset C,0.5499999999999998,0.4786262714667653,29
Dataset C,0.5499999999999998,0.4568276530506853,30
Dataset C,0.5499999999999998,0.4568276530506853,31
Dataset C,0.5499999999999998,0.4568276530506853,32
Dataset C,0.5499999999999998,0.4537851040406725,33
Dataset C,0.5499999999999998,0.4591045377825615,34
Dataset C,0.5499999999999998,0.4591045377825615,35
Dataset C,0.5549999999999998,0.6758316054635598,2
Dataset C,0.5549999999999998,0.7453038623673909,3
Dataset C,0.5549999999999998,0.783443911047082,4
Dataset C,0.5549999999999998,0.783443911047082,5
Dataset C,0.5549999999999998,0.783443911047082,6
Dataset C,0.5549999999999998,0.783443911047082,7
Dataset C,0.5549999999999998,0.7920204495387243,8
Dataset C,0.5549999999999998,0.7920204495387243,9
Dataset C,0.5549999999999998,0.7920204495387243,10
Dataset C,0.5549999999999998,0.8021443549433498,11
Dataset C,0.5549999999999998,0.8133607932848185,12
Dataset C,0.5549999999999998,0.8133607932848185,13
Dataset C,0.5549999999999998,0.8174204338197965,14
Dataset C,0.5549999999999998,0.8174204338197965,15
Dataset C,0.5549999999999998,0.7989874613227992,16
Dataset C,0.5549999999999998,0.7205603377077743,17
Dataset C,0.5549999999999998,0.7205603377077743,18
Dataset C,0.5549999999999998,0.7205603377077743,19
Dataset C,0.5549999999999998,0.7091083338723356,20
Dataset C,0.5549999999999998,0.6984332672243826,21
Dataset C,0.5549999999999998,0.7068138952152028,22
Dataset C,0.5549999999999998,0.7051303209646739,23
Dataset C,0.5549999999999998,0.6957241978391878,24
Dataset C,0.5549999999999998,0.6870743083788122,25
Dataset C,0.5549999999999998,0.6793073366161343,26
Dataset C,0.5549999999999998,0.5413566264137706,27
Dataset C,0.5549999999999998,0.5413566264137706,28
Dataset C,0.5549999999999998,0.4786262714667653,29
Dataset C,0.5549999999999998,0.4568276530506853,30
Dataset C,0.5549999999999998,0.4568276530506853,31
Dataset C,0.5549999999999998,0.4568276530506853,32
Dataset C,0.5549999999999998,0.4537851040406725,33
Dataset C,0.5549999999999998,0.4591045377825615,34
Dataset C,0.5549999999999998,0.4591045377825615,35
Dataset C,0.5599999999999998,0.6670728552110091,2
Dataset C,0.5599999999999998,0.7360828574922285,3
Dataset C,0.5599999999999998,0.783443911047082,4
Dataset C,0.5599999999999998,0.783443911047082,5
Dataset C,0.5599999999999998,0.783443911047082,6
Dataset C,0.5599999999999998,0.783443911047082,7
Dataset C,0.5599999999999998,0.783443911047082,8
Dataset C,0.5599999999999998,0.7920204495387243,9
Dataset C,0.5599999999999998,0.7920204495387243,10
Dataset C,0.5599999999999998,0.8021443549433498,11
Dataset C,0.5599999999999998,0.8021443549433498,12
Dataset C,0.5599999999999998,0.8133607932848185,13
Dataset C,0.5599999999999998,0.8133607932848185,14
Dataset C,0.5599999999999998,0.8174204338197965,15
Dataset C,0.5599999999999998,0.7989874613227992,16
Dataset C,0.5599999999999998,0.7205603377077743,17
Dataset C,0.5599999999999998,0.7205603377077743,18
Dataset C,0.5599999999999998,0.7205603377077743,19
Dataset C,0.5599999999999998,0.7091083338723356,20
Dataset C,0.5599999999999998,0.6984332672243826,21
Dataset C,0.5599999999999998,0.7068138952152028,22
Dataset C,0.5599999999999998,0.7101192696708545,23
Dataset C,0.5599999999999998,0.7003322497046267,24
Dataset C,0.5599999999999998,0.6870743083788122,25
Dataset C,0.5599999999999998,0.6870743083788122,26
Dataset C,0.5599999999999998,0.6508624429170387,27
Dataset C,0.5599999999999998,0.5413566264137706,28
Dataset C,0.5599999999999998,0.4828636144404018,29
Dataset C,0.5599999999999998,0.4634128592449335,30
Dataset C,0.5599999999999998,0.4568276530506853,31
Dataset C,0.5599999999999998,0.4568276530506853,32
Dataset C,0.5599999999999998,0.4568276530506853,33
Dataset C,0.5599999999999998,0.4537851040406725,34
Dataset C,0.5599999999999998,0.4591045377825615,35
Dataset C,0.5649999999999998,0.660581214903146,2
Dataset C,0.5649999999999998,0.7360828574922285,3
Dataset C,0.5649999999999998,0.7739488181072287,4
Dataset C,0.5649999999999998,0.783443911047082,5
Dataset C,0.5649999999999998,0.783443911047082,6
Dataset C,0.5649999999999998,0.783443911047082,7
Dataset C,0.5649999999999998,0.783443911047082,8
Dataset C,0.5649999999999998,0.7920204495387243,9
Dataset C,0.5649999999999998,0.7920204495387243,10
Dataset C,0.5649999999999998,0.7920204495387243,11
Dataset C,0.5649999999999998,0.8021443549433498,12
Dataset C,0.5649999999999998,0.8021443549433498,13
Dataset C,0.5649999999999998,0.8021443549433498,14
Dataset C,0.5649999999999998,0.8174204338197965,15
Dataset C,0.5649999999999998,0.7989874613227992,16
Dataset C,0.5649999999999998,0.7205603377077743,17
Dataset C,0.5649999999999998,0.7205603377077743,18
Dataset C,0.5649999999999998,0.7205603377077743,19
Dataset C,0.5649999999999998,0.7091083338723356,20
Dataset C,0.5649999999999998,0.6984332672243826,21
Dataset C,0.5649999999999998,0.6984332672243826,22
Dataset C,0.5649999999999998,0.7068138952152028,23
Dataset C,0.5649999999999998,0.6920475498461707,24
Dataset C,0.5649999999999998,0.6913052245154401,25
Dataset C,0.5649999999999998,0.6870743083788122,26
Dataset C,0.5649999999999998,0.6508624429170387,27
Dataset C,0.5649999999999998,0.5413566264137706,28
Dataset C,0.5649999999999998,0.4828636144404018,29
Dataset C,0.5649999999999998,0.4634128592449335,30
Dataset C,0.5649999999999998,0.4568276530506853,31
Dataset C,0.5649999999999998,0.4568276530506853,32
Dataset C,0.5649999999999998,0.4568276530506853,33
Dataset C,0.5649999999999998,0.4537851040406725,34
Dataset C,0.5649999999999998,0.4591045377825615,35
Dataset C,0.5699999999999998,0.660581214903146,2
Dataset C,0.5699999999999998,0.7360828574922285,3
Dataset C,0.5699999999999998,0.7739488181072287,4
Dataset C,0.5699999999999998,0.7739488181072287,5
Dataset C,0.5699999999999998,0.783443911047082,6
Dataset C,0.5699999999999998,0.783443911047082,7
Dataset C,0.5699999999999998,0.783443911047082,8
Dataset C,0.5699999999999998,0.7920204495387243,9
Dataset C,0.5699999999999998,0.7920204495387243,10
Dataset C,0.5699999999999998,0.7920204495387243,11
Dataset C,0.5699999999999998,0.7920204495387243,12
Dataset C,0.5699999999999998,0.8021443549433498,13
Dataset C,0.5699999999999998,0.8021443549433498,14
Dataset C,0.5699999999999998,0.8231003324379632,15
Dataset C,0.5699999999999998,0.804924744525656,16
Dataset C,0.5699999999999998,0.7205603377077743,17
Dataset C,0.5699999999999998,0.7205603377077743,18
Dataset C,0.5699999999999998,0.7205603377077743,19
Dataset C,0.5699999999999998,0.7091083338723356,20
Dataset C,0.5699999999999998,0.6984332672243826,21
Dataset C,0.5699999999999998,0.6984332672243826,22
Dataset C,0.5699999999999998,0.7068138952152028,23
Dataset C,0.5699999999999998,0.6920475498461707,24
Dataset C,0.5699999999999998,0.6957241978391878,25
Dataset C,0.5699999999999998,0.6870743083788122,26
Dataset C,0.5699999999999998,0.6508624429170387,27
Dataset C,0.5699999999999998,0.5413566264137706,28
Dataset C,0.5699999999999998,0.4918683864206273,29
Dataset C,0.5699999999999998,0.4706751513070996,30
Dataset C,0.5699999999999998,0.4600363810195637,31
Dataset C,0.5699999999999998,0.4568276530506853,32
Dataset C,0.5699999999999998,0.4568276530506853,33
Dataset C,0.5699999999999998,0.4568276530506853,34
Dataset C,0.5699999999999998,0.4591045377825615,35
Dataset C,0.5749999999999997,0.6542375130030864,2
Dataset C,0.5749999999999997,0.7360828574922285,3
Dataset C,0.5749999999999997,0.7645847272658894,4
